video_id,title,source_url,duration_seconds,upload_date,description,error
LutmL5YKfX4,Maddur Vada recipe | कर्नाटक का फेमस वड़ा | Karnataka famous Maddur Vada recipe | Kabitaskitchen,https://www.youtube.com/watch?v=LutmL5YKfX4,234,20260616,"#maddurvade #monsoonspecial #kabitaskitchen 

Preparation time - 30 minutes
Serving - 4

Ingredients :
Rice flour - 1 cup
Sooji - 1/2 cup
Roasted peanut - 1/2 cup
Maida - 1/4 cup
Onion - 1/4 cup
Oil - 3 to 4 Tbsp
Water as required 
Coriander leaves - 2 tbsp
Green chili - 3 to 4
Ginger - 2 inch
Curry leaves - 1 tbsp
Red chili powder - 1/2 tsp
Coriander powder - 1/2 tsp
Hing - 1/3 tsp
Salt to taste
Cooking oil for frying

Maddur vada recipe, kabitaskitchen recipe, how to make vada, how to make sooji vada, easy monsoon recipe, rice vada recipe, best monsoon recipe, karnataka famous maddur vada, step by step maddur vada recipe, kabitaskitchen maddur vada recipe, Maddur Vada recipe, कर्नाटक का फेमस वड़ा,  Karnataka famous Maddur Vada recipe, Kabitaskitchen",
1fk3o3zwG3g,जब सब्जिया ख़त्म हो जाती है तब पति का फेवरेट खाना बनता है | Easy Dinner Recipe | Kabitaskitchen,https://www.youtube.com/watch?v=1fk3o3zwG3g,282,20260614,"#dinnerideas #kabitaskitchen 

Preparation time - 30 mins
Serving - 4

Ingredients:
Onion - 4
Capsicum - 3
Curd - 1/4 cup
Cumin seeds - 1 tsp
Turmeric powder -1/2 tsp
Cumin powder - 1/2 tsp
Coriander powder - 1/2 tsp
Garam masala - 1/2 tsp
Black pepper powder -1/4 tsp
Red chilli powder - 1 tsp
Cooking oil - 2 tbsp
Salt to taste

Tikona Paratha :
Wheat flour - 2 cups
Ghee - 4 tbsp
Water

जब सब्जिया ख़त्म हो जाती है तब पति का फेवरेट खाना बनता है,",
1z-pkcmL3tg,Oreo Mango Custard Recipe | इसे खाकर मेहमान भी तारीफ करेंगे | Mango Dessert Recipe | Kabitaskitchen,https://www.youtube.com/watch?v=1z-pkcmL3tg,221,20260613,"#kabitaskitchen #oreo #oreodesserts #mangodessert 

Preparation time - 30 mins
Serving - 4

Ingredients :
Milk - 1 litre
Mango Pulp - 1/2 cup
Mango chunks - 1/4 cup
Oreo buiscuit - 10
Custard powder - 2 tbsp
Sugar - 4 tbsp

Oreo Mango Custard Recipe, Mango Dessert Recipe, best mango recipe, kabitaskitchen dessert recipe, aam recipe, mango glass dessert recipe",
E5Lx2VE492s,Healthy fish Recipe | बिना मसाला 1 चम्मच तेल में हेल्दी फिश रेसिपी | Fish recipe | Kabitakitchen,https://www.youtube.com/watch?v=E5Lx2VE492s,154,20260611,"#fishfryrecipe #healthyrecipe #healthyeating #kabitaskitchen 

Preapartion time - 30 mins
Serving - 2

Ingredients :
Fish (bhetki or any ) - 4 pieces
Coriander leaves - 1 cup
Mint leaves - 1/4 cup
Curd - 2 tbsp
Garlic cloves - 15
Green chilli - 5
Ginger -1 inch
Mustard oil - 1/2 tsp (optional)
Lemon wedges 
Green chilli  (slited)
Salt to taste

Healthy Steamed Fish Recipe, Kabitaskitchen, २ बूँद तेल और बिना मसाला के हेल्दी फिश, fish paturi recipe, healthy fish recipe, zero oil fish recipe, kabitaskitchen fish recipe, how to make fish paturi, easy fish recipe, no masala fish recipe, Healthy Steamed Fish in Banana Leaf.",
Kv6PpNcsxwE,चीज़ पनीर कटलेट | Cheesy Paneer Cutlet recipe | Paneer Cutlet | Veg cutlet Recipe | Kabitaskitchen,https://www.youtube.com/watch?v=Kv6PpNcsxwE,321,20260609,"#paneercutletrecipe #vegcutlets #kabitaskitchen 

Preparation time - 30 minutes
Serving - 4

Ingredients :
Paneer - 200 grama
Cheese - 1/4 cup
Onion - 3 tbsp
Carrot - 2 tbsp
French beans - 2 tbsp
Cauliflower - 2 tbsp
Green peas - 2 tbsp
Mixed herbs -1 tbsp
Chilli flakes - 1 tbsp
Bread crumbs - 1 cup
Corn flour - 3 tbsp
All purpose flour - 3 tbsp
Cooking oil to fry 
Salt to taste

चीज़ पनीर कटलेट, Cheesy Paneer Cutlet recipe, Paneer Cutlet | Veg cutlet Recipe, Veg cutlet Recipe, veg cutlet kaise banate hai, veg party starter recipe, step by step veg cutlet recipe, how to make veg cutlet",
mYAeeEDZ92g,3 Healthy No Sugar Drinks for Kids Growth and Immunity | @GritzoIndia | Kabitaskitchen,https://www.youtube.com/watch?v=mYAeeEDZ92g,261,20260607,"Hey Everyone! Aaj ke video mein hum baat karenge baccho ki health, growth aur immunity ke baare mein. Parents hamesha aisi cheez dhoodte hain jo healthy bhi ho aur baccho ko tasty bhi lage. Isiliye aaj main share kar rahi hoon Gritzo SuperMilk Growth+ ka brand new 'Strawberry Swirl' flavour!

Yeh sirf tasty nahi hai, balki isme hain bohot saare health benefits jo baccho ki overall development mein help karte hain. Video ko end tak zaroor dekhiye saari details ke liye!

👉 Shop Now Here: https://tinyurl.com/bdhvwst4
🎉 Use Code: NEWX20 to get an extra 20% OFF (up to ₹150) on your first purchase!
💰 Extra Benefit: Get an additional 5% Gritzo Cash on all prepaid orders.
 
Gritzo believes that good nutrition should be both effective and delicious. That's why they have introduced our bestselling SuperMilk Growth+ in an exciting new Strawberry Swirl flavour!

Why parents love it:

✅ High-quality protein to support growth & development
✅ 100% RDA Zinc to support healthy growth
✅ Calcium + 100% RDA Vitamin D3 for stronger bones
✅ Lactoferrin to support immunity
✅ Made with handpicked Swiss strawberries
❌ ZERO Refined Sugar, No Maltodextrin, No Preservatives!

Healthy summer drinks for kids, how to make healthy drinks for kids, healthy drinks for growing kids, kabitaskitchen recipe, how to make strawberry drink, sabudana drink recipe, coconut drink recipe, Strawberry coconut cooler recipe, strawberry bubble payasam recipe, strawberry rabdi kulfi recipe, easy and healthy summer drinks recipe



#GritzoSuperMilk #StrawberrySwirl #KidsNutrition #HealthyGrowth #KabitasKitchen #Gritzo #KidsHealth Drink #NoRefinedSugar",
vz7GnnRfhi8,3 Party style Mango Dessert recipes | Mango Mastani Recipe | Mango matka kulfi | Mango Rabdi glass,https://www.youtube.com/watch?v=vz7GnnRfhi8,311,20260606,"#mangokulfi #mangomatkakulfi #mangomastanirecipe 

Mango rabdi :
Milk - 1 litre
Sugar - 1/4 cup
Elaichi powder - 1/8 tsp
Dry fruits - 1 tbsp
Mango pulp - 2
Mango crush - 2 tbsp

Mango mastani - 
Mango - 1
Milk - 1 cup
Sugar - 1 tbsp
Elaichi powder - 1/4 tsp
Vanilla ice cream - 2 scoop
Mango chunks - 1 tbsp
Tutti frutti - 1 tbsp
Dry fruits - 1 tbsp",
vuXTE68DNdE,Nutrition ka powerhouse Kulthi ki Dal | High Protein Dal recipe | Horse gram Recipe | Kabitaskitchen,https://www.youtube.com/watch?v=vuXTE68DNdE,398,20260604,"Preparation time - 45 mins
Serving - 6

Ingredients:
Kulthi ki dal (horse gram )- 1 cup (overnight soaked)
Onion - 1.5 cups
Ginger Garlic paste - 1 tbsp
Tomato paste - 1 cup
Bay leaves - 2
Cinnamon stick - 1 inch
Green cardamom -2
Black cardamom - 2
Cumin seeds - 1 tsp
Turmeric powder -1 tsp
Cumin powder -1 tsp
Coriander powder -1.5 tsp
Red chilli powder - 1 tsp
Black pepper powder -1/3 tsp
Garam masala -1/2 tsp
Ginger - 2 inch
Ghee - 2 tbsp
Salt to taste
Cooking oil - 4 tbsp
Coriander leaves - 1/4 cup

Nutrition ka powerhouse Kulthi ki Dal, horse gram recipe, kulthi ki dal kaise banate hai, healthy dal recipe, high protein dal recipe, kabitaskitchen recipe. kulthi ki dal by kabitaskitchen, hulga dal recipe",
K9JtZSPxhmg,Goan Prawn Curry Recipe | Goa में बनाया मैंने वहाँ की फेमस डिश | Goan Fish Recipe | KabitasKitchen,https://www.youtube.com/watch?v=K9JtZSPxhmg,408,20260601,"Aaj main aapke liye lekar aayi hoon Goa ki sabse famous aur authentic Goan Prawn Curry Recipe. Is recipe ko maine bade hi aasan tarike se bataya hai taaki aap isse ghar par bilkul restaurant ya beachside shack jaisa bana sakein. Agar aapko seafood pasand hai, toh yeh traditional Goan fish/prawn curry aapki favorite ban jayegi!

Is curry ka asli maza iske homemade special Goan masala paste mein hai, jise hum fresh coconut aur spices ke sath taiyar karenge. Isse aap steam rice ke sath serve kijiye, yeh khane mein behad swadisht lagti hai.

Agar aapko aaj ki recipe achhi lage, toh video ko Comment, Like aur Share zaroor karein. Aur aisi hi simple aur tasty recipes ke liye mere channel KabitasKitchen ko Subscribe karna na bhoolein!

Location & Setup Courtesy: Palm grove Beach Resort, Goa 

---

### ⏱️ TIMESTAMPS
0:00 - Introduction
01:10 - Goan Masala Paste Preparation
03:36 - Cooking the Prawn Curry
05:40 - Final Serving & Presentation

---

### 📋 RECIPE DETAILS
Preparation time - 30 minutes
Serving - 2

### INGREDIENTS:
* Prawn - 400 grams
* Fresh Coconut - 1/2 cup
* Onion - 1/4 cup
* Kokam - 1 tsp
* Tamarind - 1 tbsp
* Dry red chilli - 4
* Red chilli powder - 1 tsp
* Turmeric powder - 1/2 tsp
* Garlic cloves - 10 cloves
* Ginger - 1 inch
* Coriander seeds - 1 tsp
* Coriander leaves - 2 tbsp
* Coconut oil - 2 tbsp
* Salt to taste

---

### 📺 WATCH NEXT:
👉 More Fish Recipe: https://www.youtube.com/watch?v=XRMxKcWj9Es&t=123s&pp=ygUja2FiaXRhc2tpdGNoZW4gZmlzaCByZWNpcGUgcGxheWxpc3Q%3D
👉 Playlist: https://www.youtube.com/watch?v=_267FGI6sXM&list=PLKorCs_pzToi8P_OYuXLJZdC779-gu658&pp=sAgC
👉 Subscribe to KabitasKitchen: https://www.youtube.com/c/KabitasKitchen?sub_confirmation=1

---

### 🔍 TOPICS COVERED IN THIS VIDEO:
In this video, we will look at how to make prawn curry at home, traditional goan prawn curry recipe, goan recipes, and authentic goan fish curry style cooking. 

#GoanPrawnCurry #PrawnsCurry #GoaSpecial #JhingaCurry #kabitaskitchen",
D42yETz0buk,Instant Healthy Dosa No Ferment | मूंग दाल और धनियापत्ता का हेल्दी डोसा बिना फरमेंट के | Moong Dosa,https://www.youtube.com/watch?v=D42yETz0buk,335,20260528,"#instantdosa #healthybreakfastrecipe #moongdaldosarecipe #kabitaskitchen 

Preparation time - 30 minutes
Serving - 4

Ingredients :
For dosa -
Moong dal - 1 cup
Coriander leaves - 1 cup
Green chili - 4
Garlic - 7 to 8
Ginger - 3 inch
Cumin seeds - 1 tsp
Turmeric powder - 1/2 tsp
Salt to taste
Water as required
Oil for spread
Onion for garnish 

For Chutney-
Oil - 1 tbsp
Cumin seeds - 1/2 tsp
Mustard seeds - 1/2 tsp
Chana dal - 1 tbsp
Urad dal - 1 tbsp
Ginger - 2 inch 
Garlic - 7 to 8
Dry red chili - 4 to 5
Tomato - 1 
Onion - 1
Salt to taste
Sugar - 1/4 tsp
Kashmiri red chili - 1/2 tsp









Instant Healthy Dosa No Ferment, मूंग दाल और धनियापत्ता का हेल्दी डोसा बिना फरमेंट के, Moong Dosa",
WgjGKOAyY0I,रसगुल्ला और रसमलाई कैसे बनाते है | Rasmalai Recipe | Rasgulla Recipe | Angoori Rasmalai | Kabita,https://www.youtube.com/watch?v=WgjGKOAyY0I,753,20260526,"#kabitaskitchen #rasmalai #angoorirasmalai #mithai 

Ingredients:
For Chena balls 
Milk - 1.5 litres
Sugar -1.5 cups
White Vinegar - 2tbsp

For Rabri syrup:
Milk - 1/5 litres
Sugar - 1/2 cup
Cardamom powder -1/4 tsp
Saffron - 2 pinch
Dry fruits - 2 tbsp

Rasmalai recipe, how to make rasmalai, rasgulla recipe, best rasgulla recipe, mini rasgulla recipe, kabitaskitchen, kabitaskitchen recipe, step by step rasmalai recipe, rakshabandhan recipe, sweets for rakshabandhan, dessert recipe, Indian sweets recipe, अंगूरी रसमलाई बनाने का सबसे आसान तरीका, Angoori Rasmalai Recipe",
0iObZQWNPpg,दही वाले आलू की सबसे आसान रेसिपी | Dahi Aloo Sabzi recipe | Dum aloo recipe | Aloo kabitaskitchen,https://www.youtube.com/watch?v=0iObZQWNPpg,380,20260523,"#dahialookisabji #dumaloorecipe #kabitaskitchen 

Preparation time - 30 mins
Serving - 4

Ingredients :
Baby potatoes - 700 grams
Curd - 1 cup
Coriander powder -1 tbsp
Cumin powder - 1 tsp
Black pepper - 1 /3 tsp
Garam masala -1/2 tsp
Bay leaves - 2
Cumin seeds - 1/2 tsp
Black cardamom - 1
Cinnamon stick - 1 inch
Onion -1/2 cup
Turmeric powder -1/2 tsp
Red chilli powder -2 tsp
Cooking oil - 4 tbsp
Coriander leaves - 3 tbsp
Salt to taste",
BG4xlqJKG94,एक बार इस तरीके से करेला बनाकर देखिये ऊँगली चाटते रह जायेंगे | Stuffed Karela Recipe Kabitaskitchen,https://www.youtube.com/watch?v=BG4xlqJKG94,427,20260521,"#stuffedkarelarecipe #bharwakarelarecipe #kabitaskitchen 

Preparation time - 45 minutes
Serving - 5

Ingredients:
Karela - 700 grams
Mustard seeds - 1/4 cup
Black pepper -10 to 12
Coriander seeds - 1 tbsp
Garlic cloves - 25 gram
Green chilli - 7 to 8
Ginger - 3 inch
Onion - 1/2 cup
Mango pickle - 1 tbsp
Cumin seeds -1 tsp
Turmeric powder - 1/2 tsp
Coriander leaves - 1/4 cup
Cooking oil - 2 tbsp
Salt to taste

एक बार इस तरीके से करेला बनाकर देखिये ऊँगली चाटते रह जायेंगे, stuffed karela recipe, bharwa karela recipe, karela kaise banate hai, best karela recipe, step by step karela recipe, bharlela karela recipe, how to make stuffed karela, karela recipe kabitaskitchen",
